KEY,WELL_py,ITER_py,LAG_py,lag_source,p_trend_py,p_interp_py,p_event_py,AIC_py,BIC_py,logLik_py,n_obs_py,n_cens,model_type,fit_ok,beta_intercept_py,beta_interp_py,beta_event_py,sigma,WELL_r,ITER_r,LAG_r,p_trend_r,AIC_r,BIC_r,logLik_r,beta_intercept_r,beta_interp_r,beta_event_r,p_interp_r,p_event_r,n_obs_r,_merge,LAG_diff,p_trend_diff,AIC_diff,BIC_diff,logLik_diff,beta_intercept_diff,beta_interp_diff,beta_event_diff,p_interp_diff,p_event_diff,n_obs_diff
199-D2-11__ITER1,199-D2-11,1,58.0,ULAG,0.987317772687275,0.8918016874161219,0.9396270963338845,93.12525566426072,95.99323007323102,-44.56262783213036,31,1,INTERP+EVENT,True,2.9554300780267004,-0.009935584562526611,1.734269373732148e-05,0.3637028348905007,199-D2-11,1.0,58.0,0.885103047635319,89.0538840928908,91.8562788562151,-41.5269420464454,3.2993445047479,-0.0247733982110979,9.72330720589468e-05,0.761845455633349,0.684316132492243,30.0,both,0.0,0.10221472505195606,4.071371571369923,4.13695121701592,-3.0356857856849615,-0.34391442672119954,0.01483781364857129,-7.989037832162533e-05,0.12995623178277282,0.25531096384164154,1.0
199-D2-11__ITER2,199-D2-11,2,58.0,ULAG,1.2642802249551721e-08,0.6861327587855199,6.3617869603249415e-18,21.547308705435288,23.43618666376817,-8.773654352717644,19,0,INTERP+EVENT,True,0.17513579159201775,0.014226217814329123,0.0007081051062025873,0.11344946937635035,199-D2-11,2.0,58.0,1.72143012067139e-08,18.297885084008,20.0786285998003,-6.14894254200399,-16.7392214815582,0.060918142181584,0.0007589213645519,0.077423225267071,3.0634071897479703e-23,18.0,both,0.0,-4.5714989571621775e-09,3.2494236214272867,3.3575580639678684,-2.624711810713654,16.914357273150216,-0.046691924367254875,-5.081625834931272e-05,0.6087095335184489,6.361756326253044e-18,1.0
199-D2-11__ITER3,199-D2-11,3,58.0,ULAG,,,,,,,23,12,INTERP+EVENT,False,,,,,199-D2-11,3.0,58.0,,,,,,,,,,,both,0.0,,,,,,,,,,
199-D2-12__ITER1,199-D2-12,1,52.0,ULAG,,,,,,,4,0,INTERP+EVENT,False,,,,,199-D2-12,1.0,,,,,,,,,,,,both,,,,,,,,,,,
199-D2-12__ITER2,199-D2-12,2,52.0,ULAG,0.3622870664721717,0.1408639066663054,0.3535205209532517,33.18601097027994,33.98180151587668,-14.593005485139969,11,0,INTERP+EVENT,True,24.987201919831104,-0.1982361333453196,-0.00011828629354497629,0.2243129495253968,199-D2-12,2.0,52.0,0.223404644078907,28.3276242987445,28.9327944847325,-11.1638121493722,30.6880889459262,-0.224898530655162,-0.000144440346419,0.0673617108913125,0.252558931558657,10.0,both,0.0,0.13888242239326468,4.858386671535438,5.049007031144182,-3.429193335767769,-5.700887026095096,0.026662397309842406,2.6154052874023716e-05,0.07350219577499291,0.10096158939459471,1.0
199-D2-14__ITER1,199-D2-14,1,48.0,ULAG,0.008169997571230048,0.7451933006605187,0.0009030752424671055,43.59180555138829,45.25823223950072,-19.795902775694145,17,1,INTERP+EVENT,True,-29.43413559659921,0.0883872996898251,0.003809200787628054,0.9942831994243848,,,,,,,,,,,,,,left_only,,,,,,,,,,,
199-D3-2__ITER1,199-D3-2,1,7.0,ULAG,4.103048695358602e-06,1.1689023145828382e-07,0.0030540234656873744,63.52695436892407,66.19136338927449,-29.763477184462037,28,5,INTERP+EVENT,True,86.71119886538904,-0.7136385890287751,-0.00037844734360624986,0.573801765517358,199-D3-2,1.0,7.0,7.16855927729299e-07,59.2012771972179,61.8656862175683,-26.6006385986089,94.87905967952,-0.746231766700769,-0.0003276473937244,1.48455664795946e-08,0.0057455560651179,28.0,both,0.0,3.386192767629303e-06,4.325677171706175,4.325677171706182,-3.1628385858531374,-8.167860814130961,0.03259317767199388,-5.079994988184985e-05,1.0204466497868922e-07,-0.002691532599430526,0.0
199-D3-2__ITER2,199-D3-2,2,7.0,ULAG,0.002767358990158564,0.24293913547031654,4.985691460514363e-05,14.923292837784484,15.082175921144156,-5.461646418892242,8,0,INTERP+EVENT,True,-9.48691371353524,0.10067890507624391,-0.00013227381541849916,0.09860279049758648,199-D3-2,2.0,7.0,0.0024292967553416,13.5944584610621,13.7533415444218,-3.79722923053106,-8.75936799672646,0.11053240583542,-0.0001142886222967,0.193826862730729,0.0034253751737307,8.0,both,0.0,0.0003380622348169637,1.3288343767223836,1.3288343767223552,-1.6644171883611816,-0.7275457168087787,-0.009853500759176084,-1.7985193121799163e-05,0.04911227273958754,-0.003375518259125556,0.0
199-D3-5__ITER1,199-D3-5,1,15.0,ULAG,0.0235177868069002,0.6340107838933252,0.0075580449716252706,76.42112692911896,79.01280066112761,-36.21056346455948,27,2,INTERP+EVENT,True,10.808837340428791,-0.06853763673640159,-0.0002581460858574885,0.54792325715709,,,,,,,,,,,,,,left_only,,,,,,,,,,,
199-D3-7__ITER1,199-D3-7,1,,NONE,,,,,,,5,0,INTERP+EVENT,False,,,,,,,,,,,,,,,,,,left_only,,,,,,,,,,,
199-D4-101__ITER1,199-D4-101,1,32.0,ULAG,0.0,0.0009343584646101929,1.182791616999199e-23,136.81617213921595,141.39709102151272,-66.40808606960798,73,4,INTERP+EVENT,True,-29.544023148735963,0.2962427189332669,-0.0008225336178062662,0.623705817875273,,,,,,,,,,,,,,left_only,,,,,,,,,,,
199-D4-102__ITER1,199-D4-102,1,22.0,ULAG,6.470239444444914e-06,0.003934577096673062,1.834502280414845e-15,6.8854907187634975,7.279939873435937,-1.4427453593817487,9,2,INTERP+EVENT,True,-28.426023622140516,0.4293572496852545,-0.005705852612136422,0.3375630306975248,199-D4-102,1.0,22.0,8.34501180602132e-07,1.96474099427227,2.35919014894471,2.01762950286386,39.9568433248008,0.510590818122839,-0.0056222360886364,5.01099845767421e-06,9.294965253749911e-31,9.0,both,0.0,5.635738263842782e-06,4.920749724491228,4.920749724491227,-3.4603748622456085,-68.38286694694132,-0.0812335684375845,-8.361652350002188e-05,0.003929566098215388,1.8345022804148443e-15,0.0
199-D4-102__ITER2,199-D4-102,2,22.0,ULAG,0.0034553377831932908,0.0018347605384526609,0.00013943619169982005,9.814693240380507,9.973576323740179,-2.907346620190254,8,4,INTERP+EVENT,True,-57.7988906036156,0.497988882578172,0.00041192768574745044,0.12883352937200826,199-D4-102,2.0,22.0,0.0931975558736839,15.8701702256708,16.0290533090304,-4.93508511283538,-60.0055654749313,0.435011972024519,0.000523986798242,0.0743593000748361,0.0086201580730539,8.0,both,0.0,-0.08974221809049061,-6.0554769852902925,-6.05547698529022,2.0277384926451263,2.2066748713157054,0.06297691055365295,-0.00011205911249454956,-0.07252453953638344,-0.00848072188135408,0.0
199-D4-103__ITER1,199-D4-103,1,55.0,ULAG,0.4087324274167069,0.1715748897471684,0.42345496894965795,41.36793759008415,42.497836305007226,-18.683968795042077,13,3,INTERP+EVENT,True,-48.946248955350754,0.42097423646183535,0.0002230983067396811,0.7842306430938364,,,,,,,,,,,,,,left_only,,,,,,,,,,,
199-D4-13__ITER1,199-D4-13,1,20.0,ULAG,,,,,,,17,10,INTERP+EVENT,False,,,,,199-D4-13,1.0,,,,,,,,,,,,both,,,,,,,,,,,
199-D4-13__ITER2,199-D4-13,2,20.0,ULAG,,,,,,,6,0,INTERP+EVENT,False,,,,,199-D4-13,2.0,,,,,,,,,,,,both,,,,,,,,,,,
199-D4-14__ITER1,199-D4-14,1,21.0,ULAG,0.12169016332273586,0.026878114329973522,0.2371700875926489,32.526145203834744,33.32193574943149,-14.263072601917374,11,1,INTERP+EVENT,True,164.38928623561907,-1.3646667976764768,-0.0015395016748602059,1.1095719948563556,199-D4-14,1.0,21.0,0.269039949507689,33.1598068263655,33.9555973719622,-13.5799034131828,133.779993370451,-0.992401972102608,-0.0009803996654808,0.0904725435701392,0.453958898636294,11.0,both,0.0,-0.14734978618495315,-0.6336616225307523,-0.6336616225307097,-0.6831691887345741,30.609292865168072,-0.37226482557386875,-0.0005591020093794058,-0.06359442924016567,-0.2167888110436451,0.0
199-D4-14__ITER2,199-D4-14,2,21.0,ULAG,,,,,,,166,6,INTERP+EVENT,False,,,,,199-D4-14,2.0,21.0,2.23796676949162e-05,464.282623649176,470.506599225889,-229.141311824588,42.8960865730238,-0.327086767138949,-0.0001298845349326,5.53320921144726e-06,0.004032437999139,166.0,both,0.0,,,,,,,,,,0.0
199-D4-19__ITER1,199-D4-19,1,11.0,ULAG,,,,,,,9,8,INTERP+EVENT,False,,,,,199-D4-19,1.0,,,,,,,,,,,,both,,,,,,,,,,,
199-D4-19__ITER2,199-D4-19,2,11.0,ULAG,0.0001947062401119748,8.91537872085708e-05,0.008207746643056653,57.35989023492666,60.024299255277064,-26.67994511746333,28,14,INTERP+EVENT,True,-151.0371702025624,1.284184073647982,0.0005490371994516154,0.8861257175644162,199-D4-19,2.0,11.0,4.98758446958458e-05,54.1268329156896,56.79124193604,-24.0634164578448,-165.661489386342,1.33713968050908,0.0005640097466013,5.20813139749451e-05,0.0053705411818605,28.0,both,0.0,0.000144830395416129,3.233057319237062,3.233057319237062,-2.616528659618531,14.62431918377959,-0.052955606861098126,-1.4972547149684533e-05,3.7072473233625694e-05,0.002837205461196153,0.0
199-D4-1__ITER1,199-D4-1,1,4.0,ULAG,0.002875470545074199,0.0009799967394739483,0.37670721464077606,39.31403004944417,40.85920749392373,-17.657015024722085,16,6,INTERP+EVENT,True,137.79523126628635,-1.1601067687099196,0.00026376198332434334,0.8541065140578264,199-D4-1,1.0,4.0,0.0014075786045021,37.2399540333812,38.7851314778608,-15.6199770166906,153.860539814301,-1.34668872280697,0.000417816956618,0.0004002285880302,0.105462462373625,16.0,both,0.0,0.0014678919405720992,2.0740760160629677,2.074076016062932,-2.0370380080314856,-16.065308548014656,0.18658195409705036,-0.00015405497329365665,0.0005797681514437484,0.27124475226715106,0.0
199-D4-1__ITER2,199-D4-1,2,4.0,ULAG,,,,,,,7,0,INTERP+EVENT,False,,,,,199-D4-1,2.0,4.0,0.0012637909468854,9.43880593195814,9.33062623006876,-1.71940296597907,-7.61940551927852,0.146430875138518,-0.0003706150429571,0.293353893655109,4.98917763479481e-10,7.0,both,0.0,,,,,,,,,,0.0
199-D4-22__ITER1,199-D4-22,1,21.0,ULAG,0.18252734408133442,0.08060171328498449,0.5696858044318525,26.139183024483273,26.533632179155713,-11.069591512241637,9,0,INTERP+EVENT,True,-29.332883511997828,0.3066364767315674,-0.0001430434446558377,0.2022148864263478,199-D4-22,1.0,21.0,0.0924775760467332,23.7192681068389,24.1137172615113,-8.85963405341943,51.772284115801,-0.336928158643305,-0.0003761380521116,0.0250209133627073,0.104879917996396,9.0,both,0.0,0.09004976803460121,2.4199149176443733,2.4199149176444124,-2.209957458822206,-81.10516762779883,0.6435646353748724,0.0002330946074557623,0.055580799922277185,0.46480588643545645,0.0
199-D4-22__ITER2,199-D4-22,2,21.0,ULAG,1.0600952116135431e-07,0.5102395278871935,4.637504947892862e-12,51.34108401038692,54.00549303073733,-23.67054200519346,28,0,INTERP+EVENT,True,21.620681016441946,-0.13486610775598065,-0.0008181264933844738,0.756306047016652,199-D4-22,2.0,21.0,7.45240785748891e-08,49.6179766985791,52.2823857189295,-21.8089883492896,48.4877113954687,-0.249156873198992,-0.0008886750997802,0.278381690743007,3.51336326419874e-10,28.0,both,0.0,3.1485442586465213e-08,1.7231073118078228,1.72310731180783,-1.8615536559038617,-26.867030379026755,0.11429076544301134,7.05486063957262e-05,0.2318578371441865,-3.4669882147198115e-10,0.0
199-D4-23__ITER1,199-D4-23,1,1.0,ULAG,0.343472253459741,0.12517019230626297,0.5191431376185185,30.241472771020533,30.846642957008626,-13.120736385510266,10,0,INTERP+EVENT,True,-21.318829324514585,0.20812167101134085,0.0002333218649491359,0.2746933961563892,199-D4-23,1.0,1.0,0.513506743813254,29.9921812741848,30.5973514601729,-11.9960906370924,-18.9383772809737,0.164511818834354,0.0001991559643946,0.23252563923607,0.598279574333031,10.0,both,0.0,-0.17003449035351303,0.24929149683573115,0.2492914968357276,-1.1246457484178656,-2.3804520435408847,0.043609852176986846,3.41659005545359e-05,-0.10735544692980703,-0.07913643671451254,0.0
199-D4-23__ITER2,199-D4-23,2,1.0,ULAG,,,,,,,33,18,INTERP+EVENT,False,,,,,199-D4-23,2.0,,,,,,,,,,,,both,,,,,,,,,,,
199-D4-27__ITER1,199-D4-27,1,27.0,ULAG,1.2091763701427283e-08,3.1294499317957986e-16,0.0007662205193455898,48.44304970066016,51.03472343266882,-22.22152485033008,27,2,INTERP+EVENT,True,166.9118802124476,-1.3720755364807222,-0.0020942939700426314,0.7304695271758943,199-D4-27,1.0,27.0,2.30847921369737e-05,62.6083510888272,65.2000248208358,-28.3041755444136,250.794298528939,-1.73111925180301,-0.0029633255467083,1.21416021087114e-07,0.0004694057435094,27.0,both,0.0,-2.3072700373272272e-05,-14.165301388167038,-14.165301388166974,6.082650694083519,-83.8824183164914,0.35904371532228785,0.0008690315766656685,-1.21416020774169e-07,0.00029681477583618984,0.0
199-D4-27__ITER2,199-D4-27,2,27.0,ULAG,0.5976287774811648,0.9611522293912912,0.4084633435761438,31.349199681625482,31.954369867613572,-13.674599840812741,10,0,INTERP+EVENT,True,5.22093191352802,-0.020824046984382345,-0.00018206031391462558,0.7863095269795878,199-D4-27,2.0,27.0,0.254333606129071,28.5869485799652,29.1921187659533,-11.2934742899826,84.9536980844853,-0.649294967992333,-0.0003818121204625,0.171933300105262,0.0774570958024965,10.0,both,0.0,0.3432951713520938,2.762251101660283,2.762251101660272,-2.3811255508301414,-79.73276617095728,0.6284709210079507,0.0001997518065478744,0.7892189292860292,0.3310062477736473,0.0
199-D4-31__ITER1,199-D4-31,1,20.0,ULAG,0.0001390555112896763,5.629746350030872e-07,0.34101398356291857,54.34777490830156,56.70388256899745,-25.17388745415078,24,0,INTERP+EVENT,True,113.92106725539807,-0.9179403995285426,-0.000517419938871027,0.6662051461913676,199-D4-31,1.0,20.0,0.0005809160041435,56.1858100822827,58.5419177429786,-25.0929050411413,120.194448060435,-0.873934183768609,-0.0008161921183468,1.00023588998949e-05,0.157955571309473,24.0,both,0.0,-0.0004418604928538237,-1.8380351739811402,-1.8380351739811474,-0.08098241300947961,-6.273380805036922,-0.044006215759933576,0.000298772179475773,-9.439384264891813e-06,0.18305841225344557,0.0
199-D4-31__ITER2,199-D4-31,2,20.0,ULAG,0.5499910027222608,0.2556548715716127,0.48228611570749413,39.69669514416904,40.826593859092114,-17.84834757208452,13,0,INTERP+EVENT,True,-5.257501002412779,0.07047834032663361,2.726137169370568e-05,0.19397922457836664,199-D4-31,2.0,20.0,0.748506218521843,39.2724951292084,40.4023938441315,-16.6362475646042,-2.77664872955012,0.0468080771065014,2.1002986914328e-05,0.44172377999267,0.61733808657249,13.0,both,0.0,-0.1985152157995822,0.42420001496063975,0.4242000149606113,-1.2121000074803199,-2.4808522728626587,0.023670263220132208,6.2583847793776785e-06,-0.18606890842105728,-0.13505197086499587,0.0
199-D4-34__ITER1,199-D4-34,1,,NONE,,,,,,,15,0,INTERP+EVENT,False,,,,,199-D4-34,1.0,2.0,8.19251483800132e-05,26.7138538194125,28.1299542216169,-10.3569269097062,145.860789450774,-1.20451680940547,2.7965787613277e-05,2.5347358922794202e-09,0.970738145898924,15.0,both,,,,,,,,,,,0.0
199-D4-34__ITER2,199-D4-34,2,,NONE,,,,,,,120,1,INTERP+EVENT,False,,,,,199-D4-34,2.0,10.0,1.78990156030068e-12,292.46278974987,298.037773235434,-143.231394874935,47.8080480255642,-0.334227622485197,-0.0003257751990401,1.29543607213514e-07,1.09513847763299e-13,120.0,both,,,,,,,,,,,0.0
199-D4-38__ITER1,199-D4-38,1,1.0,ULAG,0.8987311572241656,0.6604119267513111,0.936611665443067,29.327350926277994,29.721800080950434,-12.663675463138997,9,0,INTERP+EVENT,True,26.325477848103482,-0.1823297554177056,-6.652333871190631e-05,0.46018941979244454,199-D4-38,1.0,1.0,0.875361169352476,28.2146088511481,28.6090580058205,-11.107304425574,25.1023987030642,-0.167469142690409,-3.78806966995023e-05,0.620214392416188,0.958351334137284,9.0,both,0.0,0.023369987871689646,1.1127420751298942,1.1127420751299333,-1.5563710375649968,1.2230791450392822,-0.014860612727296607,-2.8642642012404016e-05,0.040197534335123075,-0.021739668694217062,0.0
199-D4-38__ITER2,199-D4-38,2,1.0,ULAG,,,,,,,188,35,INTERP+EVENT,False,,,,,199-D4-38,2.0,1.0,2.37365682664858e-13,499.356701394288,505.829585319948,-246.678350697144,95.1665175799247,-0.76093576161653,-0.0002590912337979,1.86481990537949e-15,9.0838509679426e-06,188.0,both,0.0,,,,,,,,,,0.0
199-D4-39__ITER1,199-D4-39,1,23.0,ULAG,0.009357985505197175,0.43569237527668336,5.191584552579701e-05,20.197843126763466,20.592292281435906,-8.098921563381733,9,0,INTERP+EVENT,True,-14.262000967967907,0.16772203808630956,0.0018913107116925345,0.30738391736307885,199-D4-39,1.0,23.0,0.0125413687693539,19.7234010818307,20.1178502365032,-6.86170054091536,-18.2410863890229,-0.0093372700543423,0.0017894673495205,0.958522076632335,0.0024658026427892,9.0,both,0.0,-0.0031833832641567257,0.4744420449327649,0.4744420449327045,-1.2372210224663727,3.979085421054993,0.17705930814065185,0.00010184336217203445,-0.5228297013556517,-0.002413886797263403,0.0
199-D4-39__ITER2,199-D4-39,2,23.0,ULAG,1.3100631690576847e-14,1.102662893257064e-05,5.05773426372075e-18,370.47851759972036,376.4593827732778,-183.23925879986018,147,11,INTERP+EVENT,True,66.29242961508551,-0.5332686087320803,-0.0006874806548935595,1.2466797165688843,199-D4-39,2.0,23.0,9.07052211118753e-13,378.018754744846,383.999619918403,-186.009377372423,57.1157259822181,-0.372488048524181,-0.0006530267268469,0.0011092409482716,2.83832785426678e-16,147.0,both,0.0,-8.939515794281761e-13,-7.540237145125616,-7.540237145125218,2.770118572562808,9.176703632867408,-0.16078056020789927,-3.445392804665953e-05,-0.0010982143193390293,-2.7877505116295725e-16,0.0
199-D4-48__ITER1,199-D4-48,1,6.0,ULAG,0.006675026713695131,0.0014094639658932299,0.8163515028367906,37.009198641678125,38.28731330090864,-16.504599320839063,14,3,INTERP+EVENT,True,236.59080533916855,-1.9876504911170119,-0.0003655318343001107,1.1004142069169935,199-D4-48,1.0,6.0,0.0019819279787431,33.7654047304875,35.043519389718,-13.8827023652437,229.878377307681,-1.83316740680313,-0.0008090393375385,0.0003349572667362,0.544883688635961,14.0,both,0.0,0.004693098734952031,3.243793911190629,3.243793911190643,-2.6218969555953624,6.712428031487548,-0.1544830843138818,0.00044350750323838927,0.0010745066991570298,0.27146781420082955,0.0
199-D4-48__ITER2,199-D4-48,2,6.0,ULAG,0.041923253173066444,0.05209534175006012,0.2749717992939681,35.25563057601726,36.38552929094033,-15.62781528800863,13,4,INTERP+EVENT,True,103.7142753312069,-0.8732060912784507,-0.00013983370270853355,0.5810262751478249,199-D4-48,2.0,6.0,0.0503752153576532,34.9025635150085,36.0324622299316,-14.4512817575043,111.565790378932,-0.919339108178105,-0.0001564090654649,0.0424020631546155,0.201931380157809,13.0,both,0.0,-0.008451962184586756,0.3530670610087583,0.35306706100872987,-1.1765335305043294,-7.851515047725087,0.04613301689965432,1.657536275636646e-05,0.009693278595444624,0.07304041913615908,0.0
199-D4-50__ITER1,199-D4-50,1,,NONE,,,,,,,15,1,INTERP+EVENT,False,,,,,199-D4-50,1.0,29.0,0.001006499157245,33.9338411531435,35.3499415553479,-13.9669205765717,261.845173761601,-1.78709455949848,-0.0033165104850906,7.65069423160692e-05,0.002382804408698,15.0,both,,,,,,,,,,,0.0
199-D4-50__ITER2,199-D4-50,2,,NONE,,,,,,,5,0,INTERP+EVENT,False,,,,,199-D4-50,2.0,,,,,,,,,,,,both,,,,,,,,,,,
199-D4-56__ITER1,199-D4-56,1,,NONE,,,,,,,14,3,INTERP+EVENT,False,,,,,199-D4-56,1.0,28.0,0.0033771561514669,34.9828326934562,36.2609473526867,-14.4914163467281,336.734863608224,-2.27464536809351,-0.0045769296399067,0.0005456121653521,0.0077983613189852,14.0,both,,,,,,,,,,,0.0
199-D4-56__ITER2,199-D4-56,2,,NONE,,,,,,,6,0,INTERP+EVENT,False,,,,,199-D4-56,2.0,,,,,,,,,,,,both,,,,,,,,,,,
199-D4-60__ITER1,199-D4-60,1,,NONE,,,,,,,10,2,INTERP+EVENT,False,,,,,199-D4-60,1.0,84.0,0.0113305277523752,18.9832186352564,19.1421017186161,-6.4916093176282,249.958250396399,-0.265914494379888,-0.0151095445469671,0.646159196869153,0.0055418013519904,8.0,both,,,,,,,,,,,2.0
199-D4-60__ITER2,199-D4-60,2,,NONE,,,,,,,5,0,INTERP+EVENT,False,,,,,199-D4-60,2.0,,,,,,,,,,,,both,,,,,,,,,,,
199-D4-68__ITER1,199-D4-68,1,,NONE,,,,,,,5,3,INTERP+EVENT,False,,,,,199-D4-68,1.0,,,,,,,,,,,,both,,,,,,,,,,,
199-D4-68__ITER2,199-D4-68,2,,NONE,,,,,,,6,1,INTERP+EVENT,False,,,,,199-D4-68,2.0,,,,,,,,,,,,both,,,,,,,,,,,
199-D4-78__ITER1,199-D4-78,1,7.0,ULAG,0.4846194901738331,0.35098486333412715,0.42191139625726326,50.22990946364789,51.775086908127456,-23.114954731823946,16,1,INTERP+EVENT,True,-50.814015170226455,0.458670711642218,-0.0006546420815239026,0.9474417700251638,199-D4-78,1.0,7.0,0.665551754269426,49.8963363978627,51.4415138423423,-21.9481681989314,42.5845476735363,-0.254189207679458,-0.0006929776895306,0.634431630076247,0.403958189730216,16.0,both,0.0,-0.18093226409559293,0.3335730657851954,0.3335730657851528,-1.166786532892548,-93.39856284376276,0.712859919321676,3.8335608006697416e-05,-0.2834467667421199,0.01795320652704724,0.0
199-D4-78__ITER2,199-D4-78,2,7.0,ULAG,0.0027170182416038635,0.695789226158122,0.0011171016705727043,31.91383846036394,33.19195311959446,-13.95691923018197,14,0,INTERP+EVENT,True,6.655583448244294,-0.04489587731658686,0.00022781766937866527,0.39110438005801124,199-D4-78,2.0,7.0,0.002926753922948,31.0250446271218,32.3031592863523,-12.5125223135609,-1.3796732001525,-0.0075311811904484,0.0002416304591404,0.950524265062398,0.0002577930055097,14.0,both,0.0,-0.00020973568134413645,0.8887938332421399,0.8887938332421612,-1.44439691662107,8.035256648396794,-0.037364696126138464,-1.3812789761734725e-05,-0.25473503890427596,0.0008593086650630043,0.0
199-D4-83__ITER1,199-D4-83,1,17.0,ULAG,0.009238695106796202,0.0015063208412426474,0.04844983207019796,20.172184346665034,20.566633501337474,-8.086092173332517,9,0,INTERP+EVENT,True,106.39197629132174,-0.8734734212424818,0.0006060766037582746,0.21157270341848713,199-D4-83,1.0,17.0,0.0928118302216163,23.7264839438195,24.1209330984919,-8.86324197190974,30.5196212055832,-0.289167873396277,0.0005325140350839,0.119472311995359,0.203944892303313,9.0,both,0.0,-0.0835731351148201,-3.554299597154465,-3.554299597154426,0.7771497985772235,75.87235508573855,-0.5843055478462049,7.356256867437462e-05,-0.11796599115411635,-0.15549506023311505,0.0
199-D4-83__ITER2,199-D4-83,2,17.0,ULAG,,,,,,,135,30,INTERP+EVENT,False,,,,,199-D4-83,2.0,17.0,6.30758580921764e-08,371.507484524533,377.31803408141,-182.753742262267,61.0570934912469,-0.467314431876131,-0.000288308637872,3.31604757529137e-06,6.99185115406162e-06,135.0,both,0.0,,,,,,,,,,0.0
199-D4-84__ITER1,199-D4-84,1,2.0,ULAG,0.015458578684135915,0.9123800340244086,0.0007485649692499514,24.03958831389631,24.644758499884404,-10.019794156948155,10,0,INTERP+EVENT,True,4.3681767705429095,-0.004841000544273011,0.00041900675605883374,0.09745579594450117,199-D4-84,1.0,2.0,0.0116822100761729,22.4257893062527,23.0309594922408,-8.21289465312633,2.9336820182709,-0.0401554962495481,0.0004025021435568,0.442820719115215,0.0006064521272972,10.0,both,0.0,0.0037763686079630154,1.6137990076436104,1.6137990076436033,-1.8068995038218247,1.4344947522720095,0.03531449570527509,1.6504612502033715e-05,0.4695593149091936,0.00014211284195275145,0.0
199-D4-84__ITER2,199-D4-84,2,2.0,ULAG,,7.269621629267969e-10,2.377150014634419e-31,91.73845746786196,95.78916084933226,-43.86922873393098,56,0,INTERP+EVENT,True,36.80357107206236,-0.28049038971864204,-0.0012159650413309292,0.32748612652483905,199-D4-84,2.0,2.0,3.6637359812630205e-15,95.4313000113041,99.4820033927744,-44.715650005652,53.2338480732125,-0.267314121029113,-0.0012012135070703,2.47303599778089e-08,5.81715980750027e-29,56.0,both,0.0,,-3.69284254344214,-3.69284254344214,0.8464212717210202,-16.430277001150138,-0.013176268689529036,-1.475153426062914e-05,-2.4003397814882105e-08,-5.793388307353926e-29,0.0
199-D4-84__ITER3,199-D4-84,3,2.0,ULAG,,,,,,,115,6,INTERP+EVENT,False,,,,,199-D4-84,3.0,2.0,0.0018667618392689,328.330117275398,333.819981532125,-161.165058637699,35.512254008102,-0.293977418634501,3.56211048512543e-05,0.001161900379466,0.614716976447398,115.0,both,0.0,,,,,,,,,,0.0
